"End_ID","Start_ID","Duration","Start_DT","End_DT","Start_Address","End_Adress","Bike_ID","Member_Type","S_Lat","S_Long","E_Lat","E_Long","start_coord","end_coord"
31636,31111,380993,2017-02-15 00:17:00,2017-02-15 00:23:00,"10th & U St NW","New Jersey Ave & N St NW/Dunbar HS","W00967","Registered",38.9172,-77.0259,38.90706,-77.015231,"38.9172, -77.0259","38.90706, -77.015231"
31636,31242,1026317,2017-02-14 17:31:00,2017-02-14 17:48:00,"18th St & Pennsylvania Ave NW","New Jersey Ave & N St NW/Dunbar HS","W00394","Registered",38.89968,-77.041539,38.90706,-77.015231,"38.89968, -77.041539","38.90706, -77.015231"
31636,31204,1356708,2017-02-14 17:29:00,2017-02-14 17:51:00,"20th & E St NW","New Jersey Ave & N St NW/Dunbar HS","W00417","Registered",38.8963,-77.045,38.90706,-77.015231,"38.8963, -77.045","38.90706, -77.015231"
31636,31276,562323,2017-02-14 17:47:00,2017-02-14 17:56:00,"15th & L St NW","New Jersey Ave & N St NW/Dunbar HS","W01023","Registered",38.90366,-77.034846,38.90706,-77.015231,"38.90366, -77.034846","38.90706, -77.015231"
31636,31279,880348,2017-02-14 16:57:00,2017-02-14 17:12:00,"19th & G St NW","New Jersey Ave & N St NW/Dunbar HS","W01173","Registered",38.898412,-77.043182,38.90706,-77.015231,"38.898412, -77.043182","38.90706, -77.015231"
31636,31620,455321,2017-02-14 15:04:00,2017-02-14 15:12:00,"5th & F St NW","New Jersey Ave & N St NW/Dunbar HS","W20310","Registered",38.897222,-77.019347,38.90706,-77.015231,"38.897222, -77.019347","38.90706, -77.015231"
31636,31219,1053355,2017-02-14 18:27:00,2017-02-14 18:44:00,"10th St & Constitution Ave NW","New Jersey Ave & N St NW/Dunbar HS","W00026","Registered",38.893028,-77.026013,38.90706,-77.015231,"38.893028, -77.026013","38.90706, -77.015231"
31636,31267,683281,2017-02-14 18:33:00,2017-02-14 18:44:00,"17th St & Massachusetts Ave NW","New Jersey Ave & N St NW/Dunbar HS","W22885","Registered",38.908142,-77.038359,38.90706,-77.015231,"38.908142, -77.038359","38.90706, -77.015231"
31636,31201,534172,2017-02-14 18:43:00,2017-02-14 18:52:00,"15th & P St NW","New Jersey Ave & N St NW/Dunbar HS","W00743","Registered",38.90985,-77.034438,38.90706,-77.015231,"38.90985, -77.034438","38.90706, -77.015231"
31636,31243,652459,2017-02-14 21:24:00,2017-02-14 21:35:00,"Maryland & Independence Ave SW","New Jersey Ave & N St NW/Dunbar HS","W20325","Registered",38.887299,-77.018939,38.90706,-77.015231,"38.887299, -77.018939","38.90706, -77.015231"
31636,31108,1049507,2017-02-14 11:46:00,2017-02-14 12:03:00,"4th & M St SW","New Jersey Ave & N St NW/Dunbar HS","W23244","Registered",38.8767,-77.0178,38.90706,-77.015231,"38.8767, -77.0178","38.90706, -77.015231"
31636,31227,636421,2017-02-14 17:15:00,2017-02-14 17:26:00,"13th St & New York Ave NW","New Jersey Ave & N St NW/Dunbar HS","W01403","Registered",38.900283,-77.029822,38.90706,-77.015231,"38.900283, -77.029822","38.90706, -77.015231"
31636,31600,346563,2017-02-14 16:20:00,2017-02-14 16:26:00,"5th & K St NW","New Jersey Ave & N St NW/Dunbar HS","W20418","Registered",38.90304,-77.019027,38.90706,-77.015231,"38.90304, -77.019027","38.90706, -77.015231"
31636,31506,294990,2017-02-14 19:13:00,2017-02-14 19:18:00,"1st & Rhode Island Ave NW","New Jersey Ave & N St NW/Dunbar HS","W20418","Registered",38.915417,-77.012289,38.90706,-77.015231,"38.915417, -77.012289","38.90706, -77.015231"
31636,31624,424244,2017-02-14 15:36:00,2017-02-14 15:43:00,"North Capitol St & F St NW","New Jersey Ave & N St NW/Dunbar HS","W22326","Registered",38.897446,-77.00989,38.90706,-77.015231,"38.897446, -77.00989","38.90706, -77.015231"
31636,31505,337338,2017-02-14 18:15:00,2017-02-14 18:21:00,"Eckington Pl & Q St NE","New Jersey Ave & N St NW/Dunbar HS","W20534","Registered",38.910972,-77.00495,38.90706,-77.015231,"38.910972, -77.00495","38.90706, -77.015231"
31636,31515,1723694,2017-02-14 17:13:00,2017-02-14 17:42:00,"Fort Totten Metro","New Jersey Ave & N St NW/Dunbar HS","W01132","Registered",38.952369,-77.002721,38.90706,-77.015231,"38.952369, -77.002721","38.90706, -77.015231"
31636,31223,185566,2017-02-14 18:26:00,2017-02-14 18:29:00,"Convention Center / 7th & M St NW","New Jersey Ave & N St NW/Dunbar HS","W21223","Registered",38.905737,-77.02227,38.90706,-77.015231,"38.905737, -77.02227","38.90706, -77.015231"
31636,31638,700255,2017-02-14 19:09:00,2017-02-14 19:21:00,"1st & H St NW","New Jersey Ave & N St NW/Dunbar HS","W22500","Registered",38.900358,-77.012108,38.90706,-77.015231,"38.900358, -77.012108","38.90706, -77.015231"
31636,31641,742637,2017-02-14 18:31:00,2017-02-14 18:44:00,"2nd St & Massachusetts Ave NE","New Jersey Ave & N St NW/Dunbar HS","W20489","Registered",38.894972,-77.003135,38.90706,-77.015231,"38.894972, -77.003135","38.90706, -77.015231"
31636,31260,1502839,2017-02-14 19:00:00,2017-02-14 19:25:00,"23rd & E St NW ","New Jersey Ave & N St NW/Dunbar HS","W21383","Registered",38.896104,-77.049882,38.90706,-77.015231,"38.896104, -77.049882","38.90706, -77.015231"
31636,31283,574735,2017-02-14 20:10:00,2017-02-14 20:20:00,"14th & L St NW","New Jersey Ave & N St NW/Dunbar HS","W00256","Registered",38.903658,-77.031737,38.90706,-77.015231,"38.903658, -77.031737","38.90706, -77.015231"
31637,31621,227613,2017-02-14 17:03:00,2017-02-14 17:07:00,"4th & D St NW / Judiciary Square","North Capitol St & G Pl NE","W23197","Registered",38.895344,-77.016106,38.899703,-77.008911,"38.895344, -77.016106","38.899703, -77.008911"
31637,31615,326164,2017-02-14 08:35:00,2017-02-14 08:41:00,"6th & H St NE","North Capitol St & G Pl NE","W20125","Registered",38.899972,-76.998347,38.899703,-77.008911,"38.899972, -76.998347","38.899703, -77.008911"
31637,31628,1244308,2017-02-14 08:44:00,2017-02-14 09:05:00,"1st & K St SE","North Capitol St & G Pl NE","W20777","Registered",38.87861,-77.006004,38.899703,-77.008911,"38.87861, -77.006004","38.899703, -77.008911"
31637,31226,1560318,2017-02-14 17:44:00,2017-02-14 18:10:00,"34th St & Wisconsin Ave NW","North Capitol St & G Pl NE","W21666","Registered",38.916442,-77.0682,38.899703,-77.008911,"38.916442, -77.0682","38.899703, -77.008911"
31637,31201,777794,2017-02-14 08:15:00,2017-02-14 08:28:00,"15th & P St NW","North Capitol St & G Pl NE","W00882","Registered",38.90985,-77.034438,38.899703,-77.008911,"38.90985, -77.034438","38.899703, -77.008911"
31637,31233,638881,2017-02-14 18:07:00,2017-02-14 18:18:00,"17th & K St NW / Farragut Square","North Capitol St & G Pl NE","W01412","Registered",38.902061,-77.038322,38.899703,-77.008911,"38.902061, -77.038322","38.899703, -77.008911"
31637,31203,927331,2017-02-14 08:25:00,2017-02-14 08:40:00,"14th & Rhode Island Ave NW","North Capitol St & G Pl NE","W20358","Registered",38.9086,-77.0323,38.899703,-77.008911,"38.9086, -77.0323","38.899703, -77.008911"
31637,31627,266895,2017-02-14 10:50:00,2017-02-14 10:54:00,"M St & Delaware Ave NE","North Capitol St & G Pl NE","W21833","Registered",38.905707,-77.003041,38.899703,-77.008911,"38.905707, -77.003041","38.899703, -77.008911"
31637,31234,796961,2017-02-14 07:28:00,2017-02-14 07:41:00,"20th & O St NW / Dupont South","North Capitol St & G Pl NE","W20973","Registered",38.908905,-77.04478,38.899703,-77.008911,"38.908905, -77.04478","38.899703, -77.008911"
31637,31603,169499,2017-02-14 13:43:00,2017-02-14 13:46:00,"1st & M St NE","North Capitol St & G Pl NE","W21754","Registered",38.9057,-77.0056,38.899703,-77.008911,"38.9057, -77.0056","38.899703, -77.008911"
31637,31120,782727,2017-02-14 17:09:00,2017-02-14 17:22:00,"10th & Florida Ave NW","North Capitol St & G Pl NE","W00577","Registered",38.920387,-77.025672,38.899703,-77.008911,"38.920387, -77.025672","38.899703, -77.008911"
31637,31263,514846,2017-02-14 19:13:00,2017-02-14 19:22:00,"10th & K St NW","North Capitol St & G Pl NE","W21222","Registered",38.9024,-77.02622,38.899703,-77.008911,"38.9024, -77.02622","38.899703, -77.008911"
31637,31203,678258,2017-02-14 18:05:00,2017-02-14 18:16:00,"14th & Rhode Island Ave NW","North Capitol St & G Pl NE","W01085","Casual",38.9086,-77.0323,38.899703,-77.008911,"38.9086, -77.0323","38.899703, -77.008911"
31637,31516,704502,2017-02-14 14:08:00,2017-02-14 14:20:00,"Rhode Island Ave Metro","North Capitol St & G Pl NE","W01269","Registered",38.920682,-76.995876,38.899703,-77.008911,"38.920682, -76.995876","38.899703, -77.008911"
31637,31283,529217,2017-02-14 16:06:00,2017-02-14 16:15:00,"14th & L St NW","North Capitol St & G Pl NE","W00646","Registered",38.903658,-77.031737,38.899703,-77.008911,"38.903658, -77.031737","38.899703, -77.008911"
31637,31221,924209,2017-02-14 16:33:00,2017-02-14 16:48:00,"18th & M St NW","North Capitol St & G Pl NE","W01437","Registered",38.904742,-77.041606,38.899703,-77.008911,"38.904742, -77.041606","38.899703, -77.008911"
31637,31230,482921,2017-02-14 07:41:00,2017-02-14 07:49:00,"Metro Center / 12th & G St NW","North Capitol St & G Pl NE","W20845","Registered",38.898364,-77.027869,38.899703,-77.008911,"38.898364, -77.027869","38.899703, -77.008911"
31637,31265,362396,2017-02-14 16:58:00,2017-02-14 17:04:00,"5th St & Massachusetts Ave NW","North Capitol St & G Pl NE","W22410","Registered",38.90093,-77.018677,38.899703,-77.008911,"38.90093, -77.018677","38.899703, -77.008911"
31637,31207,1126572,2017-02-14 08:18:00,2017-02-14 08:37:00,"Georgia Ave and Fairmont St NW","North Capitol St & G Pl NE","W21372","Registered",38.9249,-77.0222,38.899703,-77.008911,"38.9249, -77.0222","38.899703, -77.008911"
31637,31232,672992,2017-02-14 12:32:00,2017-02-14 12:43:00,"7th & F St NW/Portrait Gallery","North Capitol St & G Pl NE","W22321","Registered",38.896886,-77.022915,38.899703,-77.008911,"38.896886, -77.022915","38.899703, -77.008911"
31637,31239,1040374,2017-02-14 17:30:00,2017-02-14 17:47:00,"17th & Rhode Island Ave NW","North Capitol St & G Pl NE","W22539","Registered",38.906602,-77.038785,38.899703,-77.008911,"38.906602, -77.038785","38.899703, -77.008911"
31637,31258,1122107,2017-02-14 06:16:00,2017-02-14 06:34:00,"Lincoln Memorial","North Capitol St & G Pl NE","W21713","Registered",38.888251,-77.049426,38.899703,-77.008911,"38.888251, -77.049426","38.899703, -77.008911"
31637,31505,1050651,2017-02-14 11:58:00,2017-02-14 12:16:00,"Eckington Pl & Q St NE","North Capitol St & G Pl NE","W01293","Registered",38.910972,-77.00495,38.899703,-77.008911,"38.910972, -77.00495","38.899703, -77.008911"
31637,31108,881643,2017-02-14 07:50:00,2017-02-14 08:04:00,"4th & M St SW","North Capitol St & G Pl NE","W23029","Registered",38.8767,-77.0178,38.899703,-77.008911,"38.8767, -77.0178","38.899703, -77.008911"
31637,31262,785015,2017-02-14 18:03:00,2017-02-14 18:16:00,"11th & F St NW","North Capitol St & G Pl NE","W21434","Registered",38.897857,-77.026975,38.899703,-77.008911,"38.897857, -77.026975","38.899703, -77.008911"
31637,31219,565963,2017-02-14 16:59:00,2017-02-14 17:09:00,"10th St & Constitution Ave NW","North Capitol St & G Pl NE","W20873","Registered",38.893028,-77.026013,38.899703,-77.008911,"38.893028, -77.026013","38.899703, -77.008911"
31637,31278,1130227,2017-02-14 08:40:00,2017-02-14 08:59:00,"18th & R St NW","North Capitol St & G Pl NE","W21297","Registered",38.912648,-77.041834,38.899703,-77.008911,"38.912648, -77.041834","38.899703, -77.008911"
31637,31604,434298,2017-02-14 14:28:00,2017-02-14 14:35:00,"3rd & H St NW","North Capitol St & G Pl NE","W21477","Registered",38.899408,-77.015289,38.899703,-77.008911,"38.899408, -77.015289","38.899703, -77.008911"
31637,31029,1626647,2017-02-14 08:11:00,2017-02-14 08:39:00,"N Veitch  & 20th St N","North Capitol St & G Pl NE","W23099","Registered",38.896923,-77.086502,38.899703,-77.008911,"38.896923, -77.086502","38.899703, -77.008911"
31637,31618,574100,2017-02-14 07:51:00,2017-02-14 08:00:00,"4th & East Capitol St NE","North Capitol St & G Pl NE","W20655","Registered",38.889955,-77.000349,38.899703,-77.008911,"38.889955, -77.000349","38.899703, -77.008911"
31637,31619,594238,2017-02-14 07:57:00,2017-02-14 08:07:00,"Lincoln Park / 13th & East Capitol St NE ","North Capitol St & G Pl NE","W21158","Registered",38.890461,-76.988355,38.899703,-77.008911,"38.890461, -76.988355","38.899703, -77.008911"
31637,31636,449915,2017-02-14 08:42:00,2017-02-14 08:50:00,"New Jersey Ave & N St NW/Dunbar HS","North Capitol St & G Pl NE","W21743","Registered",38.90706,-77.015231,38.899703,-77.008911,"38.90706, -77.015231","38.899703, -77.008911"
31638,31283,661243,2017-02-14 09:18:00,2017-02-14 09:29:00,"14th & L St NW","1st & H St NW","W22690","Registered",38.903658,-77.031737,38.900358,-77.012108,"38.903658, -77.031737","38.900358, -77.012108"
31638,31270,818802,2017-02-14 13:56:00,2017-02-14 14:10:00,"8th & D St NW","1st & H St NW","W20989","Registered",38.894851,-77.02324,38.900358,-77.012108,"38.894851, -77.02324","38.900358, -77.012108"
31638,31283,682426,2017-02-14 09:17:00,2017-02-14 09:29:00,"14th & L St NW","1st & H St NW","W22929","Registered",38.903658,-77.031737,38.900358,-77.012108,"38.903658, -77.031737","38.900358, -77.012108"
31638,31101,893487,2017-02-14 07:21:00,2017-02-14 07:36:00,"14th & V St NW","1st & H St NW","W00906","Registered",38.9176,-77.0321,38.900358,-77.012108,"38.9176, -77.0321","38.900358, -77.012108"
31638,31208,840161,2017-02-14 16:50:00,2017-02-14 17:04:00,"M St & New Jersey Ave SE","1st & H St NW","W00382","Registered",38.8763,-77.0037,38.900358,-77.012108,"38.8763, -77.0037","38.900358, -77.012108"
31638,31245,649555,2017-02-14 16:27:00,2017-02-14 16:38:00,"7th & R St NW / Shaw Library","1st & H St NW","W20498","Registered",38.912719,-77.022155,38.900358,-77.012108,"38.912719, -77.022155","38.900358, -77.012108"
31638,31411,1555957,2017-02-14 07:24:00,2017-02-14 07:50:00,"Georgia & Missouri Ave NW","1st & H St NW","W20493","Registered",38.961339,-77.027855,38.900358,-77.012108,"38.961339, -77.027855","38.900358, -77.012108"
31638,31621,327892,2017-02-14 20:57:00,2017-02-14 21:02:00,"4th & D St NW / Judiciary Square","1st & H St NW","W22378","Registered",38.895344,-77.016106,38.900358,-77.012108,"38.895344, -77.016106","38.900358, -77.012108"
31638,31637,108700,2017-02-14 12:16:00,2017-02-14 12:18:00,"North Capitol St & G Pl NE","1st & H St NW","W01293","Registered",38.899703,-77.008911,38.900358,-77.012108,"38.899703, -77.008911","38.900358, -77.012108"
31638,31501,1245658,2017-02-14 08:49:00,2017-02-14 09:09:00,"12th & Newton St NE","1st & H St NW","W22138","Registered",38.933668,-76.991016,38.900358,-77.012108,"38.933668, -76.991016","38.900358, -77.012108"
31638,31600,151473,2017-02-14 08:56:00,2017-02-14 08:58:00,"5th & K St NW","1st & H St NW","W00483","Registered",38.90304,-77.019027,38.900358,-77.012108,"38.90304, -77.019027","38.900358, -77.012108"
31638,31269,701579,2017-02-14 15:09:00,2017-02-14 15:20:00,"3rd St & Pennsylvania Ave SE","1st & H St NW","W00439","Registered",38.887378,-77.001955,38.900358,-77.012108,"38.887378, -77.001955","38.900358, -77.012108"
31638,31600,258249,2017-02-14 16:13:00,2017-02-14 16:17:00,"5th & K St NW","1st & H St NW","W22145","Registered",38.90304,-77.019027,38.900358,-77.012108,"38.90304, -77.019027","38.900358, -77.012108"
31638,31623,352278,2017-02-14 16:24:00,2017-02-14 16:30:00,"Columbus Circle / Union Station","1st & H St NW","W21495","Registered",38.89696,-77.00493,38.900358,-77.012108,"38.89696, -77.00493","38.900358, -77.012108"
31638,31272,541491,2017-02-14 09:03:00,2017-02-14 09:12:00,"Washington & Independence Ave SW/HHS","1st & H St NW","W20871","Registered",38.886978,-77.013769,38.900358,-77.012108,"38.886978, -77.013769","38.900358, -77.012108"
31638,31636,397649,2017-02-14 18:10:00,2017-02-14 18:17:00,"New Jersey Ave & N St NW/Dunbar HS","1st & H St NW","W20418","Registered",38.90706,-77.015231,38.900358,-77.012108,"38.90706, -77.015231","38.900358, -77.012108"
31638,31277,1023533,2017-02-14 14:45:00,2017-02-14 15:02:00,"17th & G St NW","1st & H St NW","W22943","Registered",38.89841,-77.039624,38.900358,-77.012108,"38.89841, -77.039624","38.900358, -77.012108"
31638,31623,351729,2017-02-14 14:40:00,2017-02-14 14:45:00,"Columbus Circle / Union Station","1st & H St NW","W22410","Registered",38.89696,-77.00493,38.900358,-77.012108,"38.89696, -77.00493","38.900358, -77.012108"
31638,31506,560198,2017-02-14 19:50:00,2017-02-14 19:59:00,"1st & Rhode Island Ave NW","1st & H St NW","W00855","Registered",38.915417,-77.012289,38.900358,-77.012108,"38.915417, -77.012289","38.900358, -77.012108"
31638,31620,444272,2017-02-14 16:42:00,2017-02-14 16:50:00,"5th & F St NW","1st & H St NW","W22016","Registered",38.897222,-77.019347,38.900358,-77.012108,"38.897222, -77.019347","38.900358, -77.012108"
31638,31118,643022,2017-02-14 07:53:00,2017-02-14 08:04:00,"3rd & Elm St NW","1st & H St NW","W22500","Registered",38.917622,-77.01597,38.900358,-77.012108,"38.917622, -77.01597","38.900358, -77.012108"
31638,31282,1145501,2017-02-14 19:17:00,2017-02-14 19:36:00,"16th & R St NW","1st & H St NW","W00575","Registered",38.912652,-77.036278,38.900358,-77.012108,"38.912652, -77.036278","38.900358, -77.012108"
31638,31228,678382,2017-02-14 17:31:00,2017-02-14 17:42:00,"8th & H St NW","1st & H St NW","W21395","Registered",38.8997,-77.023086,38.900358,-77.012108,"38.8997, -77.023086","38.900358, -77.012108"
31639,31217,741068,2017-02-14 16:40:00,2017-02-14 16:52:00,"USDA / 12th & Independence Ave SW","2nd & G St NE","W22958","Registered",38.887237,-77.02823,38.89967,-77.003666,"38.887237, -77.02823","38.89967, -77.003666"
31639,31254,764864,2017-02-14 20:28:00,2017-02-14 20:41:00,"15th & K St NW","2nd & G St NE","W22225","Registered",38.902,-77.03353,38.89967,-77.003666,"38.902, -77.03353","38.89967, -77.003666"
31639,31642,676057,2017-02-14 15:05:00,2017-02-14 15:16:00,"New Jersey Ave & L St NW","2nd & G St NE","W22222","Registered",38.903598,-77.01397,38.89967,-77.003666,"38.903598, -77.01397","38.89967, -77.003666"
31639,31271,348269,2017-02-14 18:19:00,2017-02-14 18:25:00,"Constitution Ave & 2nd St NW/DOL","2nd & G St NE","W21499","Registered",38.892275,-77.013917,38.89967,-77.003666,"38.892275, -77.013917","38.89967, -77.003666"
31639,31272,440475,2017-02-14 17:29:00,2017-02-14 17:36:00,"Washington & Independence Ave SW/HHS","2nd & G St NE","W01370","Registered",38.886978,-77.013769,38.89967,-77.003666,"38.886978, -77.013769","38.89967, -77.003666"
31639,31276,963481,2017-02-14 17:13:00,2017-02-14 17:29:00,"15th & L St NW","2nd & G St NE","W22757","Registered",38.90366,-77.034846,38.89967,-77.003666,"38.90366, -77.034846","38.89967, -77.003666"
31639,31103,1565553,2017-02-14 06:57:00,2017-02-14 07:23:00,"16th & Harvard St NW","2nd & G St NE","W23097","Registered",38.926088,-77.036536,38.89967,-77.003666,"38.926088, -77.036536","38.89967, -77.003666"
31639,31205,1363834,2017-02-14 17:06:00,2017-02-14 17:29:00,"21st & I St NW","2nd & G St NE","W20446","Registered",38.9008,-77.047,38.89967,-77.003666,"38.9008, -77.047","38.89967, -77.003666"
31639,31627,240086,2017-02-14 08:49:00,2017-02-14 08:53:00,"M St & Delaware Ave NE","2nd & G St NE","W00252","Registered",38.905707,-77.003041,38.89967,-77.003666,"38.905707, -77.003041","38.89967, -77.003666"
31639,31208,706226,2017-02-14 15:06:00,2017-02-14 15:18:00,"M St & New Jersey Ave SE","2nd & G St NE","W21625","Registered",38.8763,-77.0037,38.89967,-77.003666,"38.8763, -77.0037","38.89967, -77.003666"
31639,31244,905759,2017-02-14 16:17:00,2017-02-14 16:32:00,"4th & E St SW","2nd & G St NE","W20509","Registered",38.88412,-77.017445,38.89967,-77.003666,"38.88412, -77.017445","38.89967, -77.003666"
31639,31228,549669,2017-02-14 19:01:00,2017-02-14 19:10:00,"8th & H St NW","2nd & G St NE","W20268","Registered",38.8997,-77.023086,38.89967,-77.003666,"38.8997, -77.023086","38.89967, -77.003666"
31639,31256,634460,2017-02-14 17:11:00,2017-02-14 17:21:00,"10th & E St NW","2nd & G St NE","W00181","Registered",38.895914,-77.026064,38.89967,-77.003666,"38.895914, -77.026064","38.89967, -77.003666"
31639,31212,1386676,2017-02-14 17:41:00,2017-02-14 18:04:00,"21st & M St NW","2nd & G St NE","W21159","Registered",38.90534,-77.046774,38.89967,-77.003666,"38.90534, -77.046774","38.89967, -77.003666"
31639,31251,848154,2017-02-14 08:42:00,2017-02-14 08:56:00,"12th & L St NW","2nd & G St NE","W23032","Registered",38.903819,-77.0284,38.89967,-77.003666,"38.903819, -77.0284","38.89967, -77.003666"
31639,31500,453015,2017-02-14 09:47:00,2017-02-14 09:55:00,"4th & W St NE","2nd & G St NE","W22410","Registered",38.919077,-77.000648,38.89967,-77.003666,"38.919077, -77.000648","38.89967, -77.003666"
31639,31606,1030923,2017-02-14 07:48:00,2017-02-14 08:05:00,"Potomac & Pennsylvania Ave SE","2nd & G St NE","W21387","Registered",38.8803,-76.9862,38.89967,-77.003666,"38.8803, -76.9862","38.89967, -77.003666"
31639,31509,578802,2017-02-14 18:55:00,2017-02-14 19:04:00,"New Jersey Ave & R St NW","2nd & G St NE","W21968","Registered",38.912659,-77.017669,38.89967,-77.003666,"38.912659, -77.017669","38.89967, -77.003666"
31639,31231,1026193,2017-02-14 17:33:00,2017-02-14 17:50:00,"14th & D St NW / Ronald Reagan Building","2nd & G St NE","W22965","Registered",38.894514,-77.031617,38.89967,-77.003666,"38.894514, -77.031617","38.89967, -77.003666"
31639,31616,435616,2017-02-14 15:28:00,2017-02-14 15:35:00,"3rd & H St NE","2nd & G St NE","W22915","Registered",38.900412,-77.001949,38.89967,-77.003666,"38.900412, -77.001949","38.89967, -77.003666"
31639,31228,546115,2017-02-14 22:01:00,2017-02-14 22:10:00,"8th & H St NW","2nd & G St NE","W00783","Registered",38.8997,-77.023086,38.89967,-77.003666,"38.8997, -77.023086","38.89967, -77.003666"
31639,31605,1105872,2017-02-14 08:49:00,2017-02-14 09:07:00,"3rd & D St SE","2nd & G St NE","W01096","Registered",38.8851,-77.0023,38.89967,-77.003666,"38.8851, -77.0023","38.89967, -77.003666"
31639,31120,713331,2017-02-14 09:46:00,2017-02-14 09:58:00,"10th & Florida Ave NW","2nd & G St NE","W22205","Registered",38.920387,-77.025672,38.89967,-77.003666,"38.920387, -77.025672","38.89967, -77.003666"
31639,31517,325714,2017-02-14 12:45:00,2017-02-14 12:50:00,"Union Market/6th St & Neal Pl NE","2nd & G St NE","W21083","Registered",38.908008,-76.996985,38.89967,-77.003666,"38.908008, -76.996985","38.89967, -77.003666"
31639,31613,424711,2017-02-14 15:37:00,2017-02-14 15:44:00,"Eastern Market Metro / Pennsylvania Ave & 7th St SE","2nd & G St NE","W23225","Registered",38.884,-76.995397,38.89967,-77.003666,"38.884, -76.995397","38.89967, -77.003666"
31639,31624,316997,2017-02-14 15:07:00,2017-02-14 15:13:00,"North Capitol St & F St NW","2nd & G St NE","W00458","Registered",38.897446,-77.00989,38.89967,-77.003666,"38.897446, -77.00989","38.89967, -77.003666"
31639,31615,172280,2017-02-14 07:46:00,2017-02-14 07:49:00,"6th & H St NE","2nd & G St NE","W20699","Registered",38.899972,-76.998347,38.89967,-77.003666,"38.899972, -76.998347","38.89967, -77.003666"
31639,31505,703808,2017-02-14 07:40:00,2017-02-14 07:52:00,"Eckington Pl & Q St NE","2nd & G St NE","W21901","Registered",38.910972,-77.00495,38.89967,-77.003666,"38.910972, -77.00495","38.89967, -77.003666"
31639,31634,758992,2017-02-14 15:03:00,2017-02-14 15:16:00,"3rd & Tingey St SE","2nd & G St NE","W00753","Registered",38.87501,-77.0024,38.89967,-77.003666,"38.87501, -77.0024","38.89967, -77.003666"
31639,31603,220934,2017-02-14 18:22:00,2017-02-14 18:25:00,"1st & M St NE","2nd & G St NE","W21213","Registered",38.9057,-77.0056,38.89967,-77.003666,"38.9057, -77.0056","38.89967, -77.003666"
31639,31623,95217,2017-02-14 15:58:00,2017-02-14 15:59:00,"Columbus Circle / Union Station","2nd & G St NE","W20793","Registered",38.89696,-77.00493,38.89967,-77.003666,"38.89696, -77.00493","38.89967, -77.003666"
31639,31634,807255,2017-02-14 17:07:00,2017-02-14 17:21:00,"3rd & Tingey St SE","2nd & G St NE","W01091","Registered",38.87501,-77.0024,38.89967,-77.003666,"38.87501, -77.0024","38.89967, -77.003666"
31639,31627,214593,2017-02-14 10:15:00,2017-02-14 10:18:00,"M St & Delaware Ave NE","2nd & G St NE","W22887","Registered",38.905707,-77.003041,38.89967,-77.003666,"38.905707, -77.003041","38.89967, -77.003666"
31639,31114,1511843,2017-02-14 08:24:00,2017-02-14 08:49:00,"18th St & Wyoming Ave NW","2nd & G St NE","W20820","Registered",38.918809,-77.041571,38.89967,-77.003666,"38.918809, -77.041571","38.89967, -77.003666"
31639,31600,327297,2017-02-14 19:33:00,2017-02-14 19:39:00,"5th & K St NW","2nd & G St NE","W21504","Registered",38.90304,-77.019027,38.89967,-77.003666,"38.90304, -77.019027","38.89967, -77.003666"
31639,31623,83881,2017-02-14 18:05:00,2017-02-14 18:06:00,"Columbus Circle / Union Station","2nd & G St NE","W21871","Registered",38.89696,-77.00493,38.89967,-77.003666,"38.89696, -77.00493","38.89967, -77.003666"
31639,31622,357639,2017-02-14 06:34:00,2017-02-14 06:40:00,"13th & D St NE","2nd & G St NE","W22061","Registered",38.894832,-76.987633,38.89967,-77.003666,"38.894832, -76.987633","38.89967, -77.003666"
31639,31623,98633,2017-02-14 17:42:00,2017-02-14 17:43:00,"Columbus Circle / Union Station","2nd & G St NE","W21352","Registered",38.89696,-77.00493,38.89967,-77.003666,"38.89696, -77.00493","38.89967, -77.003666"
31639,31109,905434,2017-02-14 08:06:00,2017-02-14 08:22:00,"7th & T St NW","2nd & G St NE","W21805","Registered",38.9155,-77.0222,38.89967,-77.003666,"38.9155, -77.0222","38.89967, -77.003666"
31639,31232,873887,2017-02-14 18:10:00,2017-02-14 18:25:00,"7th & F St NW/Portrait Gallery","2nd & G St NE","W01120","Registered",38.896886,-77.022915,38.89967,-77.003666,"38.896886, -77.022915","38.89967, -77.003666"
31639,31276,961399,2017-02-14 17:46:00,2017-02-14 18:02:00,"15th & L St NW","2nd & G St NE","W23155","Registered",38.90366,-77.034846,38.89967,-77.003666,"38.90366, -77.034846","38.89967, -77.003666"
31639,31203,812079,2017-02-14 07:07:00,2017-02-14 07:21:00,"14th & Rhode Island Ave NW","2nd & G St NE","W00635","Registered",38.9086,-77.0323,38.89967,-77.003666,"38.9086, -77.0323","38.89967, -77.003666"
31639,31203,815171,2017-02-14 07:07:00,2017-02-14 07:21:00,"14th & Rhode Island Ave NW","2nd & G St NE","W20446","Registered",38.9086,-77.0323,38.89967,-77.003666,"38.9086, -77.0323","38.89967, -77.003666"
31639,31272,506952,2017-02-14 16:25:00,2017-02-14 16:34:00,"Washington & Independence Ave SW/HHS","2nd & G St NE","W01274","Registered",38.886978,-77.013769,38.89967,-77.003666,"38.886978, -77.013769","38.89967, -77.003666"
