address,fuel,name,Longitude,Latitude,Time
"1300-1374 Columbia Rd NW, Washington, DC 20009, USA",25,R35026,-77.03163,38.92752,5/18/2017 13:36
"1300-1374 Columbia Rd NW, Washington, DC 20009, USA",25,R35026,-77.03163,38.92752,5/18/2017 14:52
"1601-1699 Florida Ave NW, Washington, DC 20009, USA",25,R35026,-77.03735,38.91891,5/18/2017 15:12
"1601-1699 Florida Ave NW, Washington, DC 20009, USA",25,R35026,-77.03735,38.91891,5/18/2017 16:03
"2748-2756 Stephenson Ln NW, Washington, MD 20015, USA",21,R35026,-77.0573,38.97063,5/18/2017 16:49
"2748-2756 Stephenson Ln NW, Washington, MD 20015, USA",21,R35026,-77.0573,38.97063,5/19/2017 8:05
"5432-5498 42nd St NW, Washington, MD 20015, USA",18,R35026,-77.08203,38.96286,5/19/2017 8:40
"5432-5498 42nd St NW, Washington, MD 20015, USA",18,R35026,-77.08203,38.96286,5/19/2017 8:55
"1445 New York Ave NW, Washington, DC 20005, USA",18,R35026,-77.0333,38.89904,5/19/2017 9:31
"1445 New York Ave NW, Washington, DC 20005, USA",18,R35026,-77.0333,38.89904,5/19/2017 12:28
"632 15th St NE, Washington, DC 20002, USA",15,R35026,-76.98365,38.89853,5/19/2017 13:08
"632 15th St NE, Washington, DC 20002, USA",15,R35026,-76.98365,38.89853,5/19/2017 13:53
"3500-3530 Warder St NW, Washington, DC 20010, USA",100,R35027,-77.02051,38.93278,5/18/2017 13:36
"3500-3530 Warder St NW, Washington, DC 20010, USA",100,R35027,-77.02051,38.93278,5/19/2017 7:09
"2520 Georgia Ave NW, Washington, DC 20001, USA",100,R35027,-77.02336,38.92269,5/19/2017 7:24
"2520 Georgia Ave NW, Washington, DC 20001, USA",100,R35027,-77.02336,38.92269,5/19/2017 8:15
"453 Lamont St NW, Washington, DC 20010, USA",100,R35027,-77.01987,38.9313,5/19/2017 8:25
"453 Lamont St NW, Washington, DC 20010, USA",100,R35027,-77.01987,38.9313,5/19/2017 8:45
"5346 43rd St NW, Washington, DC 20015, USA",96,R35027,-77.08377,38.96042,5/19/2017 9:31
"5346 43rd St NW, Washington, DC 20015, USA",96,R35027,-77.08377,38.96042,5/19/2017 13:53
"6910-6912 Willow St NW, Washington, DC 20012, USA",100,R35028,-77.01509,38.97293,5/18/2017 13:36
"6910-6912 Willow St NW, Washington, DC 20012, USA",100,R35028,-77.01509,38.97293,5/18/2017 21:34
"6512 North Capitol St NW, Washington, DC 20012, USA",100,R35028,-77.00912,38.96857,5/18/2017 21:54
"6512 North Capitol St NW, Washington, DC 20012, USA",100,R35028,-77.00912,38.96857,5/19/2017 13:53
"1701-1819 E St SE, Washington, DC 20003, USA",84,R35029,-76.98011,38.8829,5/18/2017 13:36
"1701-1819 E St SE, Washington, DC 20003, USA",84,R35029,-76.98011,38.8829,5/18/2017 20:07
"2114-2120 16th St NW, Washington, DC 20009, USA",81,R35029,-77.03662,38.91872,5/18/2017 20:53
"2114-2120 16th St NW, Washington, DC 20009, USA",81,R35029,-77.03662,38.91872,5/18/2017 21:13
"2940-2998 Tilden St NW, Washington, DC 20008, USA",81,R35029,-77.06028,38.94087,5/18/2017 21:54
"2940-2998 Tilden St NW, Washington, DC 20008, USA",81,R35029,-77.06028,38.94087,5/18/2017 22:40
"1811 Columbia Rd NW, Washington, DC 20009, USA",78,R35029,-77.04327,38.92221,5/18/2017 23:10
"1811 Columbia Rd NW, Washington, DC 20009, USA",78,R35029,-77.04327,38.92221,5/18/2017 23:36
"6th St SW, Washington, DC 20024, USA",75,R35029,-77.01998,38.876,5/19/2017 0:27
"6th St SW, Washington, DC 20024, USA",75,R35029,-77.01998,38.876,5/19/2017 7:14
"39th St NE, Washington, DC 20019, USA",71,R35029,-76.9479,38.89487,5/19/2017 7:45
"39th St NE, Washington, DC 20019, USA",71,R35029,-76.9479,38.89487,5/19/2017 12:28
"501-599 Ridge Rd SE, Washington, DC 20019, USA",68,R35029,-76.94643,38.88217,5/19/2017 12:43
"501-599 Ridge Rd SE, Washington, DC 20019, USA",68,R35029,-76.94643,38.88217,5/19/2017 13:53
"1513 34th St NW, Washington, DC 20007, USA",56,R35031,-77.0678,38.90909,5/18/2017 13:36
"1513 34th St NW, Washington, DC 20007, USA",56,R35031,-77.0678,38.90909,5/18/2017 14:22
"2319 40th St NW, Washington, DC 20007, USA",53,R35031,-77.07873,38.92117,5/18/2017 14:42
"2319 40th St NW, Washington, DC 20007, USA",53,R35031,-77.07873,38.92117,5/18/2017 18:35
"1901-1905 17th St NW, Washington, DC 20009, USA",50,R35031,-77.03845,38.91572,5/18/2017 19:16
"1901-1905 17th St NW, Washington, DC 20009, USA",50,R35031,-77.03845,38.91572,5/18/2017 19:37
"875 N St NW, Washington, DC 20002, USA",50,R35031,-77.02348,38.90727,5/18/2017 20:22
"875 N St NW, Washington, DC 20002, USA",50,R35031,-77.02348,38.90727,5/18/2017 20:33
"2805 Erie St SE, Washington, DC 20020, USA",46,R35031,-76.96632,38.85726,5/18/2017 21:13
"2805 Erie St SE, Washington, DC 20020, USA",46,R35031,-76.96632,38.85726,5/18/2017 21:44
"806 N St NW, Washington, DC 20001, USA",40,R35031,-77.02356,38.90719,5/18/2017 22:30
"806 N St NW, Washington, DC 20001, USA",40,R35031,-77.02356,38.90719,5/18/2017 22:40
"7100-7168 Eastern Ave, Washington, DC, USA",37,R35031,-77.01891,38.97868,5/18/2017 23:21
"7100-7168 Eastern Ave, Washington, DC, USA",37,R35031,-77.01891,38.97868,5/19/2017 13:53
"2901-2941 Upton St NW, Washington, DC 20008, USA",96,R35080,-77.06039,38.94206,5/18/2017 13:36
"2901-2941 Upton St NW, Washington, DC 20008, USA",96,R35080,-77.06039,38.94206,5/18/2017 15:17
"2117 Flagler Pl NW, Washington, DC 20001, USA",96,R35080,-77.01353,38.91866,5/18/2017 15:53
"2117 Flagler Pl NW, Washington, DC 20001, USA",96,R35080,-77.01353,38.91866,5/18/2017 17:29
"325 T St NW, Washington, DC 20001, USA",96,R35080,-77.017,38.91598,5/18/2017 17:39
"325 T St NW, Washington, DC 20001, USA",96,R35080,-77.017,38.91598,5/18/2017 18:41
"1824 9th St NW, Washington, DC 20001, USA",96,R35080,-77.02399,38.91512,5/18/2017 19:11
"1824 9th St NW, Washington, DC 20001, USA",96,R35080,-77.02399,38.91512,5/18/2017 19:57
"136-138 W St NW, Washington, DC 20001, USA",93,R35080,-77.01341,38.91914,5/18/2017 20:07
"136-138 W St NW, Washington, DC 20001, USA",93,R35080,-77.01341,38.91914,5/19/2017 7:04
"2601 12th St NE, Washington, DC 20018, USA",90,R35080,-76.99024,38.92354,5/19/2017 8:45
"2601 12th St NE, Washington, DC 20018, USA",90,R35080,-76.99024,38.92354,5/19/2017 13:53
"4000-4098 South Capitol Terrace SW, Washington, DC 20032, USA",75,R35083,-77.00898,38.83117,5/18/2017 13:36
"4000-4098 South Capitol Terrace SW, Washington, DC 20032, USA",75,R35083,-77.00898,38.83117,5/19/2017 11:37
"1230-1298 N Scott St, Arlington, VA 22209, USA",68,R35083,-77.08059,38.8886,5/19/2017 11:58
"1230-1298 N Scott St, Arlington, VA 22209, USA",68,R35083,-77.08059,38.8886,5/19/2017 12:03
"3770-3772 1st St SE, Washington, DC 20032, USA",62,R35083,-77.00586,38.83453,5/19/2017 12:33
"3770-3772 1st St SE, Washington, DC 20032, USA",62,R35083,-77.00586,38.83453,5/19/2017 13:53
"49 E St NW, Washington, DC 20006, USA",18,R35084,-77.04271,38.89597,5/18/2017 13:36
"49 E St NW, Washington, DC 20006, USA",18,R35084,-77.04271,38.89597,5/18/2017 15:58
"10-14 G St NE, Washington, DC 20002, USA",15,R35084,-77.00832,38.89894,5/18/2017 16:38
"10-14 G St NE, Washington, DC 20002, USA",15,R35084,-77.00832,38.89894,5/18/2017 16:54
"1700 Kalorama Rd NW, Washington, DC 20009, USA",12,R35084,-77.03925,38.92113,5/18/2017 17:29
"1700 Kalorama Rd NW, Washington, DC 20009, USA",12,R35084,-77.03925,38.92113,5/18/2017 19:11
"4-8 Observatory Cir NW, Washington, DC 20008, USA",9,R35084,-77.06444,38.91952,5/18/2017 19:26
"4-8 Observatory Cir NW, Washington, DC 20008, USA",9,R35084,-77.06444,38.91952,5/18/2017 19:31
"1700 Kalorama Rd NW, Washington, DC 20009, USA",9,R35084,-77.03921,38.92115,5/18/2017 20:02
"1700 Kalorama Rd NW, Washington, DC 20009, USA",9,R35084,-77.03921,38.92115,5/18/2017 20:22
"1327 Irving St NW, Washington, DC 20010, USA",9,R35084,-77.03099,38.92868,5/18/2017 20:43
"1327 Irving St NW, Washington, DC 20010, USA",9,R35084,-77.03099,38.92868,5/18/2017 20:48
"2810-2812 Cathedral Ave NW, Washington, DC 20008, USA",65,R35085,-77.05698,38.92864,5/18/2017 13:36
"2810-2812 Cathedral Ave NW, Washington, DC 20008, USA",65,R35085,-77.05698,38.92864,5/18/2017 14:22
"2800-2804 34th Pl NW, Washington, DC 20007, USA",56,R35085,-77.06758,38.92633,5/18/2017 17:29
"2800-2804 34th Pl NW, Washington, DC 20007, USA",56,R35085,-77.06758,38.92633,5/18/2017 20:02
"4625-4699 46th St NW, Washington, DC 20016, USA",56,R35085,-77.09051,38.9508,5/18/2017 20:22
"4625-4699 46th St NW, Washington, DC 20016, USA",56,R35085,-77.09051,38.9508,5/19/2017 8:10
"505 Dahlia St NW, Washington, DC 20012, USA",53,R35085,-77.0205,38.97584,5/19/2017 9:11
"505 Dahlia St NW, Washington, DC 20012, USA",53,R35085,-77.0205,38.97584,5/19/2017 13:53
"1825-1831 K St NW, Washington, DC 20006, USA",93,R35086,-77.04248,38.90259,5/18/2017 13:36
"1825-1831 K St NW, Washington, DC 20006, USA",93,R35086,-77.04248,38.90259,5/18/2017 16:54
"4701-4799 7th St NW, Washington, DC 20011, USA",90,R35086,-77.02185,38.94818,5/18/2017 18:51
"4701-4799 7th St NW, Washington, DC 20011, USA",90,R35086,-77.02185,38.94818,5/19/2017 9:06
"4022 Georgia Ave NW, Washington, DC 20011, USA",90,R35086,-77.02526,38.9405,5/19/2017 9:41
"4022 Georgia Ave NW, Washington, DC 20011, USA",90,R35086,-77.02526,38.9405,5/19/2017 10:52
"3407 Fessenden St NW, Washington, DC 20008, USA",87,R35086,-77.06835,38.95474,5/19/2017 11:22
"3407 Fessenden St NW, Washington, DC 20008, USA",87,R35086,-77.06835,38.95474,5/19/2017 13:53
"3524 W Pl NW, Washington, DC 20007, USA",100,R35087,-77.07114,38.9189,5/18/2017 13:36
"3524 W Pl NW, Washington, DC 20007, USA",100,R35087,-77.07114,38.9189,5/18/2017 13:46
"3401-3499 Idaho Ave NW, Washington, DC 20016, USA",96,R35087,-77.07348,38.93559,5/18/2017 14:12
"3401-3499 Idaho Ave NW, Washington, DC 20016, USA",96,R35087,-77.07348,38.93559,5/18/2017 14:32
"2813 Quarry Rd NW, Washington, DC 20009, USA",93,R35087,-77.04036,38.92663,5/18/2017 14:57
"2813 Quarry Rd NW, Washington, DC 20009, USA",93,R35087,-77.04036,38.92663,5/18/2017 18:15
"3237-3303 Van Ness St NW, Washington, DC 20008, USA",90,R35088,-77.0642,38.94322,5/18/2017 13:36
"3237-3303 Van Ness St NW, Washington, DC 20008, USA",90,R35088,-77.0642,38.94322,5/18/2017 14:07
"3601 39th St NW, Washington, DC 20016, USA",87,R35088,-77.07753,38.93698,5/18/2017 14:47
"3601 39th St NW, Washington, DC 20016, USA",87,R35088,-77.07753,38.93698,5/18/2017 17:04
"1605 Kennedy Pl NW, Washington, DC 20011, USA",84,R35088,-77.03705,38.95671,5/18/2017 18:00
"1605 Kennedy Pl NW, Washington, DC 20011, USA",84,R35088,-77.03705,38.95671,5/19/2017 12:23
"3114 13th St NW, Washington, DC 20010, USA",84,R35088,-77.02985,38.92914,5/19/2017 12:53
"3114 13th St NW, Washington, DC 20010, USA",84,R35088,-77.02985,38.92914,5/19/2017 13:03
"1528 K St NW, Washington, DC 20005, USA",81,R35088,-77.03616,38.90243,5/19/2017 13:23
"1528 K St NW, Washington, DC 20005, USA",81,R35088,-77.03616,38.90243,5/19/2017 13:43
"51-99 F St NW, Washington, DC 20001, USA",68,R35089,-77.0116,38.8974,5/18/2017 15:22
"51-99 F St NW, Washington, DC 20001, USA",68,R35089,-77.0116,38.8974,5/18/2017 16:08
"1415 Q St NW, Washington, DC 20009, USA",65,R35089,-77.0328,38.9112,5/18/2017 16:49
"1415 Q St NW, Washington, DC 20009, USA",65,R35089,-77.0328,38.9112,5/18/2017 17:09
"1316-1318 Kenyon St NW, Washington, DC 20010, USA",65,R35089,-77.03048,38.92964,5/18/2017 17:55
"1316-1318 Kenyon St NW, Washington, DC 20010, USA",65,R35089,-77.03048,38.92964,5/18/2017 19:11
"4922 7th St NE, Washington, DC 20017, USA",62,R35089,-76.99708,38.94919,5/18/2017 19:47
"4922 7th St NE, Washington, DC 20017, USA",62,R35089,-76.99708,38.94919,5/19/2017 6:33
"3605 10th St NE, Washington, DC 20017, USA",62,R35089,-76.99272,38.93404,5/19/2017 6:49
"3605 10th St NE, Washington, DC 20017, USA",62,R35089,-76.99272,38.93404,5/19/2017 8:25
"301 Cedar St NW, Washington, DC 20012, USA",56,R35089,-77.01614,38.97579,5/19/2017 9:41
"301 Cedar St NW, Washington, DC 20012, USA",56,R35089,-77.01614,38.97579,5/19/2017 13:53
"1412 C St NE, Washington, DC 20002, USA",59,R35090,-76.98483,38.89364,5/18/2017 13:36
"1412 C St NE, Washington, DC 20002, USA",59,R35090,-76.98483,38.89364,5/19/2017 4:36
"1237-1275 S Fern St, Arlington, VA 22202, USA",53,R35090,-77.05648,38.862,5/19/2017 4:57
"1237-1275 S Fern St, Arlington, VA 22202, USA",53,R35090,-77.05648,38.862,5/19/2017 7:14
"2450 Crystal Dr, Arlington, VA 22202, USA",53,R35090,-77.05006,38.85183,5/19/2017 7:55
"2450 Crystal Dr, Arlington, VA 22202, USA",53,R35090,-77.05006,38.85183,5/19/2017 13:08
"1211 S Fern St, Arlington, VA 22202, USA",53,R35090,-77.05583,38.86208,5/19/2017 13:33
"1211 S Fern St, Arlington, VA 22202, USA",53,R35090,-77.05583,38.86208,5/19/2017 13:53
"2 W St NE, Washington, DC 20002, USA",100,R35091,-77.001,38.91924,5/18/2017 16:08
"2 W St NE, Washington, DC 20002, USA",100,R35091,-77.001,38.91924,5/19/2017 8:05
"401-479 E St SE, Washington, DC 20003, USA",65,R35091,-76.99983,38.88279,5/19/2017 13:03
"401-479 E St SE, Washington, DC 20003, USA",65,R35091,-76.99983,38.88279,5/19/2017 13:13
"821 Maryland Ave NE, Washington, DC 20002, USA",62,R35091,-76.99426,38.89562,5/19/2017 13:53
"821 Maryland Ave NE, Washington, DC 20002, USA",62,R35091,-76.99426,38.89562,5/19/2017 13:53
"1921-1999 Sunderland Pl NW, Washington, DC 20036, USA",71,R35100,-77.04443,38.90791,5/18/2017 13:41
"1921-1999 Sunderland Pl NW, Washington, DC 20036, USA",71,R35100,-77.04443,38.90791,5/18/2017 13:41
"1423 Otis St NE, Washington, DC 20017, USA",62,R35100,-76.98592,38.93475,5/18/2017 14:52
"1423 Otis St NE, Washington, DC 20017, USA",62,R35100,-76.98592,38.93475,5/18/2017 17:44
"2505 Randolph St NE, Washington, DC 20018, USA",62,R35100,-76.97093,38.93779,5/18/2017 17:55
"2505 Randolph St NE, Washington, DC 20018, USA",62,R35100,-76.97093,38.93779,5/19/2017 13:53
"3101-3235 Van Ness St NW, Washington, DC 20008, USA",87,R35103,-77.06393,38.9432,5/18/2017 13:46
"3101-3235 Van Ness St NW, Washington, DC 20008, USA",87,R35103,-77.06393,38.9432,5/19/2017 9:21
"1611-1623 Belmont St NW, Washington, DC 20009, USA",87,R35103,-77.03741,38.92025,5/19/2017 10:11
"1611-1623 Belmont St NW, Washington, DC 20009, USA",87,R35103,-77.03741,38.92025,5/19/2017 10:11
"2240 Ontario Rd NW, Washington, DC 20009, USA",84,R35103,-77.03955,38.9196,5/19/2017 11:32
"2240 Ontario Rd NW, Washington, DC 20009, USA",84,R35103,-77.03955,38.9196,5/19/2017 13:13
"1874 California St NW, Washington, DC 20009, USA",78,R35104,-77.0438,38.91783,5/18/2017 13:36
"1874 California St NW, Washington, DC 20009, USA",78,R35104,-77.0438,38.91783,5/18/2017 13:46
"18 P St NE, Washington, DC 20002, USA",75,R35104,-77.00806,38.90969,5/18/2017 14:17
"18 P St NE, Washington, DC 20002, USA",75,R35104,-77.00806,38.90969,5/18/2017 16:03
"1827 M St NW, Washington, DC 20036, USA",71,R35104,-77.04265,38.90566,5/18/2017 16:38
"1827 M St NW, Washington, DC 20036, USA",71,R35104,-77.04265,38.90566,5/18/2017 16:49
"150-198 I St SE, Washington, DC 20003, USA",65,R35104,-77.00552,38.87929,5/18/2017 18:05
"150-198 I St SE, Washington, DC 20003, USA",65,R35104,-77.00552,38.87929,5/18/2017 18:35
"245-299 Taylor St NW, Washington, DC 20011, USA",62,R35104,-77.01507,38.94113,5/18/2017 19:21
"245-299 Taylor St NW, Washington, DC 20011, USA",62,R35104,-77.01507,38.94113,5/18/2017 21:18
"613 Hamlin St NE, Washington, DC 20017, USA",62,R35104,-76.99662,38.92735,5/18/2017 21:44
"613 Hamlin St NE, Washington, DC 20017, USA",62,R35104,-76.99662,38.92735,5/18/2017 22:09
"1821-1847 N Kent St, Arlington, VA 22209, USA",59,R35104,-77.06945,38.8965,5/18/2017 22:40
"1821-1847 N Kent St, Arlington, VA 22209, USA",59,R35104,-77.06945,38.8965,5/19/2017 13:28
"2756 S Quincy St, Arlington, VA 22206, USA",56,R35104,-77.08674,38.84167,5/19/2017 13:43
"2756 S Quincy St, Arlington, VA 22206, USA",56,R35104,-77.08674,38.84167,5/19/2017 13:53
"3980 Langley Ct NW, Washington, DC 20016, USA",90,R35105,-77.07816,38.93663,5/18/2017 13:41
"3980 Langley Ct NW, Washington, DC 20016, USA",90,R35105,-77.07816,38.93663,5/18/2017 14:12
"3980 Langley Ct NW, Washington, DC 20016, USA",90,R35105,-77.07835,38.93641,5/18/2017 14:17
"3980 Langley Ct NW, Washington, DC 20016, USA",90,R35105,-77.07835,38.93641,5/18/2017 15:43
"2307 Calvert St NW, Washington, DC 20008, USA",87,R35105,-77.05077,38.92356,5/18/2017 16:03
"2307 Calvert St NW, Washington, DC 20008, USA",87,R35105,-77.05077,38.92356,5/18/2017 16:03
"924 U St NW, Washington, DC 20001, USA",87,R35105,-77.02488,38.91696,5/18/2017 16:18
"924 U St NW, Washington, DC 20001, USA",87,R35105,-77.02488,38.91696,5/18/2017 20:12
"631 P St NW, Washington, DC 20001, USA",87,R35105,-77.02116,38.90965,5/18/2017 20:22
"631 P St NW, Washington, DC 20001, USA",87,R35105,-77.02116,38.90965,5/18/2017 20:43
"515 U St NW, Washington, DC 20001, USA",81,R35105,-77.01935,38.91661,5/18/2017 21:34
"515 U St NW, Washington, DC 20001, USA",81,R35105,-77.01935,38.91661,5/19/2017 0:06
"2214 Cathedral Ave NW, Washington, DC 20008, USA",78,R35105,-77.05044,38.92573,5/19/2017 0:52
"2214 Cathedral Ave NW, Washington, DC 20008, USA",78,R35105,-77.05044,38.92573,5/19/2017 8:15
"1627 Crystal Dr, Arlington, VA 22202, USA",75,R35105,-77.04936,38.85942,5/19/2017 8:55
"1627 Crystal Dr, Arlington, VA 22202, USA",75,R35105,-77.04936,38.85942,5/19/2017 13:33
"301 Cedar St NW, Washington, DC 20012, USA",59,R35106,-77.01623,38.97563,5/18/2017 13:36
"301 Cedar St NW, Washington, DC 20012, USA",59,R35106,-77.01623,38.97563,5/18/2017 18:56
"5 Underwood Pl NW, Washington, DC 20012, USA",59,R35106,-77.00929,38.96915,5/18/2017 19:11
"5 Underwood Pl NW, Washington, DC 20012, USA",59,R35106,-77.00929,38.96915,5/19/2017 10:42
"4302 Fessenden St NW, Washington, DC 20016, USA",56,R35106,-77.08399,38.95469,5/19/2017 11:07
"4302 Fessenden St NW, Washington, DC 20016, USA",56,R35106,-77.08399,38.95469,5/19/2017 13:53
"1385 Adams St NE, Washington, DC 20018, USA",50,R35107,-76.9835,38.91995,5/18/2017 13:36
"1385 Adams St NE, Washington, DC 20018, USA",50,R35107,-76.9835,38.91995,5/19/2017 8:35
"1318 Vermont Ave NW, Washington, DC 20005, USA",50,R35107,-77.03073,38.90799,5/19/2017 9:16
"1318 Vermont Ave NW, Washington, DC 20005, USA",50,R35107,-77.03073,38.90799,5/19/2017 9:16
"1000 29th St NW, Washington, DC 20007, USA",43,R35107,-77.05813,38.90291,5/19/2017 10:27
"1000 29th St NW, Washington, DC 20007, USA",43,R35107,-77.05813,38.90291,5/19/2017 13:28
"1501 Roxanna Rd NW, Washington, DC 20012, USA",71,R35108,-77.03427,38.98983,5/18/2017 13:36
"1501 Roxanna Rd NW, Washington, DC 20012, USA",71,R35108,-77.03427,38.98983,5/18/2017 16:08
"1407 Roxanna Rd NW, Washington, DC 20012, USA",65,R35108,-77.03202,38.98769,5/18/2017 17:39
"1407 Roxanna Rd NW, Washington, DC 20012, USA",65,R35108,-77.03202,38.98769,5/18/2017 18:05
"4111 Legation St NW, Washington, DC 20015, USA",62,R35108,-77.08114,38.96211,5/18/2017 18:46
"4111 Legation St NW, Washington, DC 20015, USA",62,R35108,-77.08114,38.96211,5/18/2017 19:21
"2819 Ordway St NW, Washington, DC 20008, USA",62,R35108,-77.05942,38.93562,5/18/2017 19:47
"2819 Ordway St NW, Washington, DC 20008, USA",62,R35108,-77.05942,38.93562,5/18/2017 21:23
"3630-3698 Davenport St NW, Washington, DC 20008, USA",62,R35108,-77.07132,38.95206,5/18/2017 21:39
"3630-3698 Davenport St NW, Washington, DC 20008, USA",62,R35108,-77.07132,38.95206,5/19/2017 13:53
"4828 V St NW, Washington, DC 20007, USA",31,R35109,-77.09599,38.91811,5/18/2017 13:36
"4828 V St NW, Washington, DC 20007, USA",31,R35109,-77.09599,38.91811,5/18/2017 14:57
"4047 Calvert St NW, Washington, DC 20007, USA",28,R35109,-77.08042,38.92257,5/18/2017 15:07
"4047 Calvert St NW, Washington, DC 20007, USA",28,R35109,-77.08042,38.92257,5/18/2017 15:22
"3101 New Mexico Ave NW, Washington, DC 20016, USA",28,R35109,-77.08522,38.93254,5/18/2017 15:33
"3101 New Mexico Ave NW, Washington, DC 20016, USA",28,R35109,-77.08522,38.93254,5/19/2017 8:25
"4426 42nd St NW, Washington, DC 20016, USA",28,R35109,-77.08212,38.94768,5/19/2017 8:40
"4426 42nd St NW, Washington, DC 20016, USA",28,R35109,-77.08212,38.94768,5/19/2017 13:53
"2209 S St NE, Washington, DC 20002, USA",50,R35110,-76.97388,38.91406,5/18/2017 13:36
"2209 S St NE, Washington, DC 20002, USA",50,R35110,-76.97388,38.91406,5/19/2017 8:30
"1318 13th St NW, Washington, DC 20005, USA",46,R35110,-77.02965,38.90792,5/19/2017 9:21
"1318 13th St NW, Washington, DC 20005, USA",46,R35110,-77.02965,38.90792,5/19/2017 9:41
"450-498 W St NE, Washington, DC 20002, USA",43,R35110,-76.99972,38.91921,5/19/2017 10:06
"450-498 W St NE, Washington, DC 20002, USA",43,R35110,-76.99972,38.91921,5/19/2017 11:58
"12 Hamilton St NE, Washington, DC 20011, USA",93,R35111,-77.00841,38.95351,5/18/2017 13:36
"12 Hamilton St NE, Washington, DC 20011, USA",93,R35111,-77.00841,38.95351,5/18/2017 15:07
"777 Morton St NW, Washington, DC 20010, USA",90,R35111,-77.02642,38.93179,5/18/2017 16:13
"777 Morton St NW, Washington, DC 20010, USA",90,R35111,-77.02642,38.93179,5/19/2017 0:11
"110-112 Gallatin St NW, Washington, DC 20011, USA",90,R35111,-77.01208,38.9523,5/19/2017 0:32
"110-112 Gallatin St NW, Washington, DC 20011, USA",90,R35111,-77.01208,38.9523,5/19/2017 12:53
"1320 F St NW, Washington, DC 20045, USA",87,R35111,-77.03146,38.89714,5/19/2017 13:28
"1320 F St NW, Washington, DC 20045, USA",87,R35111,-77.03146,38.89714,5/19/2017 13:53
"1421 Highland Terrace NW, Washington, DC 20012, USA",71,R35112,-77.03279,38.90614,5/18/2017 13:36
"1421 Highland Terrace NW, Washington, DC 20012, USA",71,R35112,-77.03279,38.90614,5/18/2017 14:07
"3101-3105 36th St NW, Washington, DC 20016, USA",68,R35112,-77.07088,38.93216,5/18/2017 14:42
"3101-3105 36th St NW, Washington, DC 20016, USA",68,R35112,-77.07088,38.93216,5/18/2017 15:53
"3201 18th St NW, Washington, DC 20010, USA",65,R35112,-77.04127,38.93174,5/18/2017 16:23
"3201 18th St NW, Washington, DC 20010, USA",65,R35112,-77.04127,38.93174,5/19/2017 7:19
"5220 Loughboro Rd NW, Washington, DC 20016, USA",62,R35112,-77.10736,38.93567,5/19/2017 8:15
"5220 Loughboro Rd NW, Washington, DC 20016, USA",62,R35112,-77.10736,38.93567,5/19/2017 9:21
"1747 Pennsylvania Ave NW, Washington, DC 20006, USA",56,R35112,-77.04111,38.8994,5/19/2017 10:27
"1747 Pennsylvania Ave NW, Washington, DC 20006, USA",56,R35112,-77.04111,38.8994,5/19/2017 13:13
"1207-1245 H St NE, Washington, DC 20002, USA",100,R35113,-76.98908,38.90012,5/18/2017 13:36
"1207-1245 H St NE, Washington, DC 20002, USA",100,R35113,-76.98908,38.90012,5/18/2017 20:12
"1756 Lyman Pl NE, Washington, DC 20002, USA",100,R35113,-76.97718,38.90503,5/18/2017 20:48
"1756 Lyman Pl NE, Washington, DC 20002, USA",100,R35113,-76.97718,38.90503,5/19/2017 6:59
"252-298 6th St SW, Washington, DC 20024, USA",96,R35113,-77.01988,38.88655,5/19/2017 7:24
"252-298 6th St SW, Washington, DC 20024, USA",96,R35113,-77.01988,38.88655,5/19/2017 11:42
"1280-1298 4th St SE, Washington, DC 20003, USA",96,R35113,-77.0005,38.87513,5/19/2017 12:28
"1280-1298 4th St SE, Washington, DC 20003, USA",96,R35113,-77.0005,38.87513,5/19/2017 12:43
"1501 Crystal Dr, Arlington, VA 22202, USA",93,R35113,-77.04936,38.86061,5/19/2017 13:18
"1501 Crystal Dr, Arlington, VA 22202, USA",93,R35113,-77.04936,38.86061,5/19/2017 13:28
"713 E Capitol St SE, Washington, DC 20003, USA",90,R35113,-76.9956,38.88976,5/19/2017 13:53
"713 E Capitol St SE, Washington, DC 20003, USA",90,R35113,-76.9956,38.88976,5/19/2017 13:53
"4752-4756 Reservoir Rd NW, Washington, DC 20007, USA",75,R35114,-77.09173,38.91463,5/18/2017 13:36
"4752-4756 Reservoir Rd NW, Washington, DC 20007, USA",75,R35114,-77.09173,38.91463,5/19/2017 9:00
"2448-2598 P St NW, Washington, DC 20007, USA",75,R35114,-77.05427,38.90939,5/19/2017 9:41
"2448-2598 P St NW, Washington, DC 20007, USA",75,R35114,-77.05427,38.90939,5/19/2017 12:48
"1353-1399 V St NW, Washington, DC 20009, USA",71,R35114,-77.03152,38.91812,5/19/2017 13:33
"1353-1399 V St NW, Washington, DC 20009, USA",71,R35114,-77.03152,38.91812,5/19/2017 13:53
"2308 Shannon Pl SE, Washington, DC 20020, USA",40,R35115,-76.99217,38.86392,5/18/2017 13:36
"2308 Shannon Pl SE, Washington, DC 20020, USA",40,R35115,-76.99217,38.86392,5/18/2017 18:51
"1422 3rd St NW, Washington, DC 20001, USA",40,R35115,-77.01521,38.90929,5/18/2017 19:21
"1422 3rd St NW, Washington, DC 20001, USA",40,R35115,-77.01521,38.90929,5/19/2017 0:37
"101 N St NW, Washington, DC 20001, USA",21,R35115,-77.01267,38.90731,5/19/2017 2:19
"101 N St NW, Washington, DC 20001, USA",21,R35115,-77.01267,38.90731,5/19/2017 7:45
